Width,Height,Node Radius,Channel Width,Run Number,Frame Number,Total Kinase,Total Phosphatase,Timestep,Patch Area,alpha_PIP,alpha_enzyme,k_mkon,p_mkon,k_koff,p_koff,k_mkcat,k_mKm,p_mkcat,p_mKm,Kinase in Solution,Phosphatase in Solution,Average Body X,Average Node 1 X,Average Node 2 X,Average Node 3 X,Average Node 4 X,Average All Nodes X
101,101,8,4,0,5000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,2,39,0.06942143262620105,0.10821316932815578,0.03684319578124678,0.00037512564337763846,0.11842643955445999,0.06596448257681004
101,101,8,4,0,10000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,3,26,0.04729501157452222,0.08285427127141475,0.6078769653888745,0.0007309036795094004,0.0018841229375069033,0.17333656581932638
101,101,8,4,0,15000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,3,25,0.03670335231305262,0.7162831485032793,0.3875226272065835,0.00030410584558995644,0.0024837333779853684,0.2766484037333595
101,101,8,4,0,20000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,3,28,0.02928034955754392,0.7707479558245154,0.4661880294719885,0.006635229411572738,7.736585129269973e-06,0.31089473782330146
101,101,8,4,0,25000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,4,32,0.009221479191451817,0.18353416244202012,0.933067576180814,0.00026006273792613543,1.509797709883659e-06,0.2792158277896175
101,101,8,4,0,30000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,2,33,0.027293462194076027,0.0003900405634560163,0.8784004447371002,0.07031983911020678,0.00036209090954082067,0.23736810383007595
101,101,8,4,0,35000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,1,41,0.007325510682079075,2.0444057297373394e-07,0.8812557922202915,0.6275385278075274,5.1912050603227114e-05,0.37721160912974877
101,101,8,4,0,40000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,5,26,0.013665625667062932,8.156576101072179e-09,0.7467062072987055,0.5581197947240959,1.6786464561525887e-05,0.3262106991609848
101,101,8,4,0,45000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,3,28,0.016533314210418672,2.8379050297951944e-06,0.839311513847826,0.5245591543977814,1.8217551133981595e-06,0.34096883197643785
101,101,8,4,0,50000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,3,27,0.022043816241043082,4.3213880982651353e-05,0.9442701805460813,0.550919696991967,4.577168598394438e-06,0.3738094171469073
101,101,8,4,0,55000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,2,28,0.009671200436447428,3.6248759568931186e-06,0.9797459066996019,0.8190695695037505,4.2201865194899295e-06,0.44970583031645717
101,101,8,4,0,60000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,3,32,0.010811872813042068,5.8019732695570826e-06,0.8600929822814186,0.9477022924798506,9.834986956984702e-07,0.45195051505830863
101,101,8,4,0,65000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,5,34,0.019359967306548362,4.243848594758515e-06,0.9526473247295372,0.9503638866090225,2.619524586685641e-06,0.4757545186779353
101,101,8,4,0,70000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,2,27,0.014490689168683811,9.348309126093946e-05,0.973918897909149,0.7460795241155499,6.276735558719135e-08,0.43002299197082894
101,101,8,4,0,75000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,1,26,0.020516178977870544,3.859495452242503e-06,0.9341964089687903,0.7758123141265137,5.245664320960311e-05,0.42751625980849123
101,101,8,4,0,80000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,3,23,0.01945668750944912,1.0737996680057326e-06,0.8887911763253702,0.9143195210267494,0.0016681776695699772,0.45119498720533946
101,101,8,4,0,85000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,4,40,0.01481693283987431,1.3522607893953087e-06,0.864538051779861,0.9390836687174953,8.296792348194946e-05,0.45092651017040686
101,101,8,4,0,90000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,5,26,0.006050266606878625,4.7019634278527104e-07,0.8767529921295408,0.8994224418877517,0.0008342400599855356,0.4442525360684051
101,101,8,4,0,95000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,3,25,0.0030829560981548445,1.789871492261592e-06,0.9490057885468817,0.8401049594844483,6.157536613319193e-05,0.4472935283172389
101,101,8,4,0,100000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,5,26,0.019970749834836626,2.5579089140028884e-06,0.9061208727117126,0.923503695604022,6.203845431772132e-07,0.4574069366522978
101,101,8,4,1,5000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,4,36,0.034753138331167055,0.38931927359558754,0.0016442310094025119,0.008660603304186488,0.7798847373132691,0.29487721130561156
101,101,8,4,1,10000,10,120,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,4,27,0.00477093043899386,0.5160745888002516,0.00031221400448143237,0.0014994426553753425,0.94531243502366,0.3657996701209421
