"Total Kinase","Total Phosphatase","Timestep","Patch Length","dPIP","alphaEnzyme","k_mkon","k_koff","p_mkon","p_koff","k_mkcat","k_mKm","p_mkcat","p_mKm","Kinase in Solution","Phosphatase in Solution","Average Body X","Average Node 1 X","Average Node 2 X","Average Node 3 X","Average Node 4 X","Average All Nodes X"
"380.8045782587192","116.89426742481024","0.01","0.5","3.0","0.2","0.016577000497229478","0.19991992966933667","0.009690379132254946","0.06857555817367479","10.0","0.5","15.0","0.5","323","63","0.4364914110301225","0.8138387124035797","0.967254184892814","0.1606625256132749","0.9747303017942832","0.7291214311759878"
"678.0452674561102","126.92464712836372","0.01","0.5","3.0","0.2","0.028378542705219716","0.3392529956277727","0.32682945780506784","0.032401651321235146","10.0","0.5","15.0","0.5","643","1","0.2845625831562557","0.3491344353059766","0.028656873654116864","0.014703291856059585","0.4116516831401065","0.2010365709890651"
"856.0138609192633","725.3679412056113","0.01","0.5","3.0","0.2","0.04665164630703304","0.3163330032741135","0.2812192399905327","0.07412663013750938","10.0","0.5","15.0","0.5","856","78","3.7556396783975164E-13","9.656404837365289E-11","7.240983373300213E-19","9.732734984084108E-19","4.304661377067752E-12","2.5217177862023108E-11"
"756.1873023563255","137.66607214880455","0.01","0.5","3.0","0.2","0.029283753096842023","0.46372381079921765","0.292362528117982","0.0365574348962795","10.0","0.5","15.0","0.5","745","1","0.07581656736493322","8.914996502068242E-4","2.680547346336251E-5","3.2620891304693926E-5","0.3142751574927993","0.07880652087694352"
"945.7858713500246","792.9995170148109","0.01","0.5","3.0","0.2","0.024301782772586916","0.2309952912385777","0.12937677068877848","0.09557549282796929","10.0","0.5","15.0","0.5","946","205","2.798695224997986E-17","9.739348393328721E-26","2.9508748341051475E-18","1.0022275073373013E-16","1.4815820568201571E-16","6.283295783681108E-17"
"730.4286651666793","722.0177799818998","0.01","0.5","3.0","0.2","0.014395482309849918","0.3384476460282046","0.30148791094998806","0.08664944010953794","10.0","0.5","15.0","0.5","730","84","9.106136929116867E-24","8.046538235076183E-26","4.998998114624112E-30","5.478326986766734E-26","1.1772956082780363E-20","2.9432728341078943E-21"
"301.8253665457895","691.7038774484271","0.01","0.5","3.0","0.2","0.002199579495155501","0.3884727854677663","0.26110091647717365","0.022249165864538786","10.0","0.5","15.0","0.5","302","19","2.4559890672529016E-12","5.854997238584101E-12","6.997001331785896E-26","5.334153030222648E-22","2.0730335438233566E-13","1.5155751483749804E-12"
"340.4461868767219","824.8098345182827","0.01","0.5","3.0","0.2","0.028486323869463058","0.1863629177924831","0.4667392858748836","0.0546519256456287","10.0","0.5","15.0","0.5","340","37","4.3183318839371183E-4","7.711774254658938E-12","8.876639719908831E-15","1.5523683861154722E-12","6.456881455773495E-8","1.614452189425386E-8"
"395.7133644053694","176.46011992732636","0.01","0.5","3.0","0.2","0.032128879143903694","0.19064217641005188","0.10545453518545285","0.019389292963894595","10.0","0.5","15.0","0.5","359","3","0.1802312774584642","0.03730290128073882","0.004394265443585899","0.043686762157417465","0.0385444658708025","0.030982098688136225"
"559.8048087487181","803.260931741854","0.01","0.5","3.0","0.2","0.005335259776714405","0.12707348278633418","0.3489814240505273","0.017253706077405027","10.0","0.5","15.0","0.5","558","15","6.624260373699551E-4","3.2255967121628216E-13","1.2260682745656175E-21","1.3882003827909674E-6","0.07716036560888762","0.019290438452398233"
"380.8045782587192","116.89426742481024","0.01","0.5","3.0","0.2","0.016577000497229478","0.19991992966933667","0.009690379132254946","0.06857555817367479","10.0","0.5","15.0","0.5","317","64","0.525276502160927","0.16391908306016692","0.44536150033809285","0.9818231903308665","0.9093726641418693","0.6251191094677476"
"678.0452674561102","126.92464712836372","0.01","0.5","3.0","0.2","0.028378542705219716","0.3392529956277727","0.32682945780506784","0.032401651321235146","10.0","0.5","15.0","0.5","662","1","0.1163031106455692","0.5934825449171967","5.366542288158931E-4","8.731947189043094E-5","0.9806378615004488","0.39368609502958773"
"756.1873023563255","137.66607214880455","0.01","0.5","3.0","0.2","0.029283753096842023","0.46372381079921765","0.292362528117982","0.0365574348962795","10.0","0.5","15.0","0.5","749","0","0.026665114339788062","0.8758686961143792","2.547750881279124E-5","2.6492342992403943E-4","0.7053145320734576","0.3953684072816437"
"856.0138609192633","725.3679412056113","0.01","0.5","3.0","0.2","0.04665164630703304","0.3163330032741135","0.2812192399905327","0.07412663013750938","10.0","0.5","15.0","0.5","849","64","1.4225358341142056E-5","0.2673562201973209","6.988861336806375E-21","1.5425278897139194E-20","0.534821841160296","0.20054451533940437"
"945.7858713500246","792.9995170148109","0.01","0.5","3.0","0.2","0.024301782772586916","0.2309952912385777","0.12937677068877848","0.09557549282796929","10.0","0.5","15.0","0.5","946","206","1.0605750322166557E-9","3.8904198756188244E-5","1.3102656192213289E-17","5.881166840148332E-25","1.6578400815277612E-17","9.726049689054478E-6"
"730.4286651666793","722.0177799818998","0.01","0.5","3.0","0.2","0.014395482309849918","0.3384476460282046","0.30148791094998806","0.08664944010953794","10.0","0.5","15.0","0.5","730","76","5.865816995556595E-10","2.775390437904893E-16","1.0212803524889689E-25","1.459174851483124E-21","5.602471284921072E-4","1.400617821230962E-4"
"301.8253665457895","691.7038774484271","0.01","0.5","3.0","0.2","0.002199579495155501","0.3884727854677663","0.26110091647717365","0.022249165864538786","10.0","0.5","15.0","0.5","302","24","2.857225099197603E-14","9.760912317256711E-14","3.006628509918101E-29","1.9333844342835485E-21","3.911117104225649E-15","2.5380060552544327E-14"
"340.4461868767219","824.8098345182827","0.01","0.5","3.0","0.2","0.028486323869463058","0.1863629177924831","0.4667392858748836","0.0546519256456287","10.0","0.5","15.0","0.5","335","45","5.395091285300104E-8","0.2259633341026034","3.188710467343238E-15","3.242516161284291E-10","3.0537293157402954E-17","0.05649083360671456"
"395.7133644053694","176.46011992732636","0.01","0.5","3.0","0.2","0.032128879143903694","0.19064217641005188","0.10545453518545285","0.019389292963894595","10.0","0.5","15.0","0.5","320","4","0.28528579335273646","0.09021197086713005","8.688735543893213E-4","0.2333042233475032","0.023615602775717278","0.08700016763618493"
"559.8048087487181","803.260931741854","0.01","0.5","3.0","0.2","0.005335259776714405","0.12707348278633418","0.3489814240505273","0.017253706077405027","10.0","0.5","15.0","0.5","560","18","7.830919875028741E-9","3.518561872942941E-11","2.754836823724867E-27","1.4300381333440728E-16","1.9843147880980034E-8","4.969583410678318E-9"
"380.8045782587192","116.89426742481024","0.01","0.5","3.0","0.2","0.016577000497229478","0.19991992966933667","0.009690379132254946","0.06857555817367479","10.0","0.5","15.0","0.5","339","48","0.39016296632095787","0.5244467942159768","0.3191868818364198","0.07265952036484018","0.3355451483467431","0.3129595861909947"
"678.0452674561102","126.92464712836372","0.01","0.5","3.0","0.2","0.028378542705219716","0.3392529956277727","0.32682945780506784","0.032401651321235146","10.0","0.5","15.0","0.5","664","1","0.06333868950940445","5.20481550447237E-4","2.7250408642111003E-6","1.0704522130112862E-5","0.9307859066413336","0.2328299544386939"
"856.0138609192633","725.3679412056113","0.01","0.5","3.0","0.2","0.04665164630703304","0.3163330032741135","0.2812192399905327","0.07412663013750938","10.0","0.5","15.0","0.5","852","79","0.012308795249146326","0.00239901325842687","4.3569315782200135E-16","5.804947992907313E-19","1.189131049207604E-4","6.294815908370169E-4"
"756.1873023563255","137.66607214880455","0.01","0.5","3.0","0.2","0.029283753096842023","0.46372381079921765","0.292362528117982","0.0365574348962795","10.0","0.5","15.0","0.5","748","1","0.048697924929944764","0.003630921733358242","3.4215690902775493E-6","1.5413407579463524E-4","0.962404763690214","0.24154831026711432"
"945.7858713500246","792.9995170148109","0.01","0.5","3.0","0.2","0.024301782772586916","0.2309952912385777","0.12937677068877848","0.09557549282796929","10.0","0.5","15.0","0.5","946","214","1.0725239809291636E-12","6.529641325457695E-9","7.080430330943359E-22","2.2149430344520153E-19","5.531026943474401E-13","1.6325486070935598E-9"
"730.4286651666793","722.0177799818998","0.01","0.5","3.0","0.2","0.014395482309849918","0.3384476460282046","0.30148791094998806","0.08664944010953794","10.0","0.5","15.0","0.5","730","79","1.026227957953442E-18","1.8496917377484123E-15","3.0869946979422745E-28","6.736569912030244E-21","9.185461726679748E-21","4.624269149450897E-16"
"301.8253665457895","691.7038774484271","0.01","0.5","3.0","0.2","0.002199579495155501","0.3884727854677663","0.26110091647717365","0.022249165864538786","10.0","0.5","15.0","0.5","302","24","4.512816266288707E-12","2.2622563749073067E-8","7.938980195809018E-27","5.8297600383689916E-24","5.000765150186263E-16","5.6556410622873975E-9"
"340.4461868767219","824.8098345182827","0.01","0.5","3.0","0.2","0.028486323869463058","0.1863629177924831","0.4667392858748836","0.0546519256456287","10.0","0.5","15.0","0.5","339","47","3.317220454889288E-5","0.0468535135576962","2.974548503467787E-20","3.2585090712394185E-14","0.1114755472186895","0.03958226519410457"
"395.7133644053694","176.46011992732636","0.01","0.5","3.0","0.2","0.032128879143903694","0.19064217641005188","0.10545453518545285","0.019389292963894595","10.0","0.5","15.0","0.5","351","0","0.1742893974945117","0.013605184678304821","0.6066772614124313","2.4346146382822997E-4","0.012623576861895214","0.15828737110411484"
"380.8045782587192","116.89426742481024","0.01","0.5","3.0","0.2","0.016577000497229478","0.19991992966933667","0.009690379132254946","0.06857555817367479","10.0","0.5","15.0","0.5","317","59","0.5219381325295608","0.27872658490887586","0.9965330317139117","0.9659095169097327","0.5816018463456833","0.7056927449695518"
"559.8048087487181","803.260931741854","0.01","0.5","3.0","0.2","0.005335259776714405","0.12707348278633418","0.3489814240505273","0.017253706077405027","10.0","0.5","15.0","0.5","560","14","4.524608049881812E-8","6.833148006469974E-13","1.8809809394524044E-24","3.6583905910864766E-15","8.283985819247312E-9","2.071168198109639E-9"
"678.0452674561102","126.92464712836372","0.01","0.5","3.0","0.2","0.028378542705219716","0.3392529956277727","0.32682945780506784","0.032401651321235146","10.0","0.5","15.0","0.5","653","1","0.17545369588885648","0.695872722295609","0.001930143110894175","0.004496166640259599","0.42093158106364886","0.2808076532776027"
"856.0138609192633","725.3679412056113","0.01","0.5","3.0","0.2","0.04665164630703304","0.3163330032741135","0.2812192399905327","0.07412663013750938","10.0","0.5","15.0","0.5","851","79","1.1779168325047068E-6","0.3064921496223565","1.5722009955310178E-19","3.1349734050357213E-19","0.6596312715802367","0.2415308553006483"
"756.1873023563255","137.66607214880455","0.01","0.5","3.0","0.2","0.029283753096842023","0.46372381079921765","0.292362528117982","0.0365574348962795","10.0","0.5","15.0","0.5","751","5","0.03385152629988583","0.0023529882019286664","1.8147943924768973E-5","5.036788363375208E-6","0.8803578202721868","0.22068349830160092"
"945.7858713500246","792.9995170148109","0.01","0.5","3.0","0.2","0.024301782772586916","0.2309952912385777","0.12937677068877848","0.09557549282796929","10.0","0.5","15.0","0.5","946","203","1.9378769701473153E-19","1.4983782935578542E-18","6.384379757590898E-26","4.917869574128447E-22","1.2551180701866184E-14","3.1381698930026364E-15"
"730.4286651666793","722.0177799818998","0.01","0.5","3.0","0.2","0.014395482309849918","0.3384476460282046","0.30148791094998806","0.08664944010953794","10.0","0.5","15.0","0.5","730","73","2.6246693724766154E-19","4.413342130811453E-20","2.3207217712217213E-26","1.6374943086388474E-25","1.567095179128465E-23","1.1037319804138603E-20"
"301.8253665457895","691.7038774484271","0.01","0.5","3.0","0.2","0.002199579495155501","0.3884727854677663","0.26110091647717365","0.022249165864538786","10.0","0.5","15.0","0.5","302","24","1.5696499712003945E-17","2.8571936263300745E-18","2.273070540829111E-29","4.4435036325510145E-28","2.723369824448504E-15","6.815567545188255E-16"
"395.7133644053694","176.46011992732636","0.01","0.5","3.0","0.2","0.032128879143903694","0.19064217641005188","0.10545453518545285","0.019389292963894595","10.0","0.5","15.0","0.5","373","4","0.09517864801777745","0.002942004649456416","0.14027134494107282","0.00212343587389253","0.8751878312381955","0.2551311541756543"
"340.4461868767219","824.8098345182827","0.01","0.5","3.0","0.2","0.028486323869463058","0.1863629177924831","0.4667392858748836","0.0546519256456287","10.0","0.5","15.0","0.5","337","58","0.0031187308432944157","4.0631422967914846E-14","5.471768702612283E-17","7.601910241134857E-11","8.962433784492323E-7","2.2407985955944601E-7"
"380.8045782587192","116.89426742481024","0.01","0.5","3.0","0.2","0.016577000497229478","0.19991992966933667","0.009690379132254946","0.06857555817367479","10.0","0.5","15.0","0.5","327","48","0.4659261853617967","0.038782238984999065","0.9806757556769857","0.03926679231930258","0.9935942814696254","0.5130797671127277"
"678.0452674561102","126.92464712836372","0.01","0.5","3.0","0.2","0.028378542705219716","0.3392529956277727","0.32682945780506784","0.032401651321235146","10.0","0.5","15.0","0.5","666","0","0.0548358564964528","0.7839904157501891","6.9816037323553995E-6","6.371102346788941E-4","0.8032095979581307","0.39696102638668257"
"559.8048087487181","803.260931741854","0.01","0.5","3.0","0.2","0.005335259776714405","0.12707348278633418","0.3489814240505273","0.017253706077405027","10.0","0.5","15.0","0.5","559","17","1.156284892754033E-4","0.14596353024738273","4.266231929975488E-26","5.443729350833933E-19","8.681106661644229E-7","0.03649109958951223"
"756.1873023563255","137.66607214880455","0.01","0.5","3.0","0.2","0.029283753096842023","0.46372381079921765","0.292362528117982","0.0365574348962795","10.0","0.5","15.0","0.5","747","0","0.09089288245827311","0.7589463966071698","1.7436177175129366E-7","0.146766213916511","0.002611335072270961","0.2270810299894309"
"856.0138609192633","725.3679412056113","0.01","0.5","3.0","0.2","0.04665164630703304","0.3163330032741135","0.2812192399905327","0.07412663013750938","10.0","0.5","15.0","0.5","855","79","0.0031284467259535187","1.1524886333947428E-13","1.012050680865794E-17","6.347246472407029E-14","4.0220528296037143E-4","1.0055132078477565E-4"
"945.7858713500246","792.9995170148109","0.01","0.5","3.0","0.2","0.024301782772586916","0.2309952912385777","0.12937677068877848","0.09557549282796929","10.0","0.5","15.0","0.5","946","212","8.452984967646116E-11","1.558867536025637E-6","1.1357224689423047E-17","4.897381324098897E-22","1.1701325752709955E-11","3.897198093406869E-7"
"730.4286651666793","722.0177799818998","0.01","0.5","3.0","0.2","0.014395482309849918","0.3384476460282046","0.30148791094998806","0.08664944010953794","10.0","0.5","15.0","0.5","730","76","1.3259137911129657E-24","1.370631405890063E-23","1.6032135651294797E-29","4.990687075848831E-31","2.2393912758904647E-21","5.632744016201424E-22"
"395.7133644053694","176.46011992732636","0.01","0.5","3.0","0.2","0.032128879143903694","0.19064217641005188","0.10545453518545285","0.019389292963894595","10.0","0.5","15.0","0.5","338","4","0.2113497661281765","0.38903291523867334","0.7494445748478755","0.0013692022061324452","0.005516528431676299","0.2863408051810892"
"301.8253665457895","691.7038774484271","0.01","0.5","3.0","0.2","0.002199579495155501","0.3884727854677663","0.26110091647717365","0.022249165864538786","10.0","0.5","15.0","0.5","302","22","1.8072786565800616E-12","1.873858259173599E-10","2.5881899430030183E-24","3.1255115910024457E-27","1.13310962279148E-14","4.684928925339758E-11"
"340.4461868767219","824.8098345182827","0.01","0.5","3.0","0.2","0.028486323869463058","0.1863629177924831","0.4667392858748836","0.0546519256456287","10.0","0.5","15.0","0.5","335","44","0.009271410792824897","0.001162772152163096","2.6096188184983594E-17","3.152761007375162E-7","1.1366916341760812E-9","2.907721412388732E-4"
"678.0452674561102","126.92464712836372","0.01","0.5","3.0","0.2","0.028378542705219716","0.3392529956277727","0.32682945780506784","0.032401651321235146","10.0","0.5","15.0","0.5","664","0","0.11114084177388811","0.0552513306699549","9.505320252416996E-6","0.005716529236310563","0.9458884352189088","0.25171645011135657"
"380.8045782587192","116.89426742481024","0.01","0.5","3.0","0.2","0.016577000497229478","0.19991992966933667","0.009690379132254946","0.06857555817367479","10.0","0.5","15.0","0.5","318","56","0.46666031906409655","0.7648110398465209","0.4461394438123845","0.9064529461521335","0.01036485710751353","0.531942071729639"
"756.1873023563255","137.66607214880455","0.01","0.5","3.0","0.2","0.029283753096842023","0.46372381079921765","0.292362528117982","0.0365574348962795","10.0","0.5","15.0","0.5","745","1","0.06149161278232138","0.4609546770684536","2.9969151980532924E-7","4.138549803388418E-4","0.3256932645359229","0.19676552406905867"
"559.8048087487181","803.260931741854","0.01","0.5","3.0","0.2","0.005335259776714405","0.12707348278633418","0.3489814240505273","0.017253706077405027","10.0","0.5","15.0","0.5","556","19","1.1527592817323648E-4","0.8395882631929799","2.178888136304268E-23","2.4431034716449327E-15","9.044819740839421E-12","0.2098970658005068"
"856.0138609192633","725.3679412056113","0.01","0.5","3.0","0.2","0.04665164630703304","0.3163330032741135","0.2812192399905327","0.07412663013750938","10.0","0.5","15.0","0.5","856","77","1.402530670595041E-14","5.2731571665104127E-11","1.8524914329937956E-22","1.2466362398349176E-21","6.401258830434791E-11","2.918603999272097E-11"
"979.8390551797145","673.1276545658361","0.01","0.5","3.0","0.2","0.04724055669584936","0.1520041814836762","0.3374739801981423","0.059859437423599726","10.0","0.5","15.0","0.5","860","62","0.16742563735806212","0.902713210595402","6.177403770634562E-14","1.7235585635308335E-5","0.9996711578564663","0.4756004010093909"
"395.7133644053694","176.46011992732636","0.01","0.5","3.0","0.2","0.032128879143903694","0.19064217641005188","0.10545453518545285","0.019389292963894595","10.0","0.5","15.0","0.5","348","5","0.20011020168415622","0.007000871898436835","7.854798947652277E-4","0.08140937970889145","8.656742971274268E-4","0.02251535144980523"
"730.4286651666793","722.0177799818998","0.01","0.5","3.0","0.2","0.014395482309849918","0.3384476460282046","0.30148791094998806","0.08664944010953794","10.0","0.5","15.0","0.5","730","79","6.968150885863539E-18","7.429511935097193E-19","1.1959726810416031E-26","1.0236787493514828E-21","1.7502913371255008E-17","4.561722063868451E-18"
"340.4461868767219","824.8098345182827","0.01","0.5","3.0","0.2","0.028486323869463058","0.1863629177924831","0.4667392858748836","0.0546519256456287","10.0","0.5","15.0","0.5","336","44","0.0068154669769094995","2.1861713876267072E-7","1.319299455384305E-16","3.430358293016161E-10","2.1282963498911596E-5","5.375480918408873E-6"
"301.8253665457895","691.7038774484271","0.01","0.5","3.0","0.2","0.002199579495155501","0.3884727854677663","0.26110091647717365","0.022249165864538786","10.0","0.5","15.0","0.5","302","20","2.4440196299219475E-13","1.207626382087525E-14","4.891454986660869E-28","2.8748271899385776E-25","1.3753581289322271E-14","6.457461277621371E-15"
"380.8045782587192","116.89426742481024","0.01","0.5","3.0","0.2","0.016577000497229478","0.19991992966933667","0.009690379132254946","0.06857555817367479","10.0","0.5","15.0","0.5","326","48","0.3812793390270736","0.012328657425632768","0.9746925676470488","0.876261212819846","0.882446838352617","0.6864323190612861"
"678.0452674561102","126.92464712836372","0.01","0.5","3.0","0.2","0.028378542705219716","0.3392529956277727","0.32682945780506784","0.032401651321235146","10.0","0.5","15.0","0.5","662","0","0.11559488427062194","0.7396344550385496","0.0018702899176808103","9.249179189070702E-4","0.008077389698587295","0.1876267631434312"
"756.1873023563255","137.66607214880455","0.01","0.5","3.0","0.2","0.029283753096842023","0.46372381079921765","0.292362528117982","0.0365574348962795","10.0","0.5","15.0","0.5","746","1","0.11848008607015673","0.009076683277395364","6.317880933814662E-8","2.0439276984327105E-5","0.11326715400459063","0.030591084934444908"
"559.8048087487181","803.260931741854","0.01","0.5","3.0","0.2","0.005335259776714405","0.12707348278633418","0.3489814240505273","0.017253706077405027","10.0","0.5","15.0","0.5","559","16","0.003677102920311776","9.19801377137802E-7","6.407019782104416E-25","1.1381734810358835E-16","0.06563020253772978","0.01640778058477676"
"856.0138609192633","725.3679412056113","0.01","0.5","3.0","0.2","0.04665164630703304","0.3163330032741135","0.2812192399905327","0.07412663013750938","10.0","0.5","15.0","0.5","849","68","3.372436029214751E-4","0.7042059859836965","1.0332386209740135E-16","3.464336508698611E-14","2.9785322186631054E-6","0.1760522411289876"
"979.8390551797145","673.1276545658361","0.01","0.5","3.0","0.2","0.04724055669584936","0.1520041814836762","0.3374739801981423","0.059859437423599726","10.0","0.5","15.0","0.5","915","51","0.08804673163698863","0.4686492991729204","4.23196298267733E-13","1.7384271844422076E-6","0.528732446664088","0.24934587106615444"
"395.7133644053694","176.46011992732636","0.01","0.5","3.0","0.2","0.032128879143903694","0.19064217641005188","0.10545453518545285","0.019389292963894595","10.0","0.5","15.0","0.5","347","5","0.18559179310189913","0.09321264473371405","0.09911249938045316","0.5880026653493541","1.0764318483039544E-5","0.19508464344550114"
"730.4286651666793","722.0177799818998","0.01","0.5","3.0","0.2","0.014395482309849918","0.3384476460282046","0.30148791094998806","0.08664944010953794","10.0","0.5","15.0","0.5","730","80","5.166335215516641E-22","1.6267444924819863E-20","2.9659275111121543E-25","4.4644580451912584E-27","1.5170111589620565E-25","4.06697442078623E-21"
"380.8045782587192","116.89426742481024","0.01","0.5","3.0","0.2","0.016577000497229478","0.19991992966933667","0.009690379132254946","0.06857555817367479","10.0","0.5","15.0","0.5","322","68","0.5150122842220466","0.9773786195036069","0.6638731839555497","0.942120985542911","0.5665828197802385","0.7874889021955749"
"340.4461868767219","824.8098345182827","0.01","0.5","3.0","0.2","0.028486323869463058","0.1863629177924831","0.4667392858748836","0.0546519256456287","10.0","0.5","15.0","0.5","339","36","9.787915285883032E-4","1.1918960339857715E-9","1.164754066079426E-19","2.387084206348209E-13","1.6629009705670173E-9","7.137589282724749E-10"
"301.8253665457895","691.7038774484271","0.01","0.5","3.0","0.2","0.002199579495155501","0.3884727854677663","0.26110091647717365","0.022249165864538786","10.0","0.5","15.0","0.5","302","23","5.419811906785336E-14","4.123967552629828E-17","1.9637288141283345E-28","9.055808539726902E-24","3.6416568341811306E-9","9.104142188552038E-10"
"678.0452674561102","126.92464712836372","0.01","0.5","3.0","0.2","0.028378542705219716","0.3392529956277727","0.32682945780506784","0.032401651321235146","10.0","0.5","15.0","0.5","651","0","0.21215644514401347","0.6361721369816002","1.946302861690874E-6","0.2853531656455546","0.3872110729379852","0.3271845804670005"
"756.1873023563255","137.66607214880455","0.01","0.5","3.0","0.2","0.029283753096842023","0.46372381079921765","0.292362528117982","0.0365574348962795","10.0","0.5","15.0","0.5","755","1","0.02398742512274439","0.7355997393352627","7.643155574232021E-6","7.405113109458568E-5","0.5583818621695128","0.3235158239478611"
"559.8048087487181","803.260931741854","0.01","0.5","3.0","0.2","0.005335259776714405","0.12707348278633418","0.3489814240505273","0.017253706077405027","10.0","0.5","15.0","0.5","560","20","1.639208650127165E-4","2.32505054987194E-10","3.259932161563021E-22","4.0160370464965234E-13","6.645196322205113E-5","1.6613049032177453E-5"
"856.0138609192633","725.3679412056113","0.01","0.5","3.0","0.2","0.04665164630703304","0.3163330032741135","0.2812192399905327","0.07412663013750938","10.0","0.5","15.0","0.5","851","76","1.4135535386727618E-5","0.7379414257958583","3.74337161759864E-19","7.095433831362372E-12","6.0028249910029E-8","0.18448537145780092"
"979.8390551797145","673.1276545658361","0.01","0.5","3.0","0.2","0.04724055669584936","0.1520041814836762","0.3374739801981423","0.059859437423599726","10.0","0.5","15.0","0.5","931","38","0.05397589711982174","0.9590620295600011","2.203953431813704E-12","2.3935653319711175E-12","0.42636193055079535","0.34635599002884854"
"395.7133644053694","176.46011992732636","0.01","0.5","3.0","0.2","0.032128879143903694","0.19064217641005188","0.10545453518545285","0.019389292963894595","10.0","0.5","15.0","0.5","336","3","0.2423888836359572","0.09104929500000583","8.969045301954515E-7","0.40237262979658134","0.17916360818673657","0.1681466074719635"
"730.4286651666793","722.0177799818998","0.01","0.5","3.0","0.2","0.014395482309849918","0.3384476460282046","0.30148791094998806","0.08664944010953794","10.0","0.5","15.0","0.5","730","82","3.5686312991364884E-22","6.20766778267433E-25","1.8425553042107914E-29","4.4799783305626415E-27","1.7560269730481783E-22","4.405699062174223E-23"
"380.8045782587192","116.89426742481024","0.01","0.5","3.0","0.2","0.016577000497229478","0.19991992966933667","0.009690379132254946","0.06857555817367479","10.0","0.5","15.0","0.5","316","58","0.5112752670411457","0.9697821874510715","0.28831086930088085","0.6086491270656064","0.8715871672883323","0.6845823377764729"
"340.4461868767219","824.8098345182827","0.01","0.5","3.0","0.2","0.028486323869463058","0.1863629177924831","0.4667392858748836","0.0546519256456287","10.0","0.5","15.0","0.5","332","48","0.002516308789069359","0.8686929716011527","5.2601895967381445E-17","1.09715366738006E-10","8.390702169893137E-4","0.21738301048196448"
"678.0452674561102","126.92464712836372","0.01","0.5","3.0","0.2","0.028378542705219716","0.3392529956277727","0.32682945780506784","0.032401651321235146","10.0","0.5","15.0","0.5","655","1","0.09331762607260317","0.960320610949664","6.4445437223570505E-6","3.494029024148044E-5","0.007824103551553665","0.24204652483379546"
"301.8253665457895","691.7038774484271","0.01","0.5","3.0","0.2","0.002199579495155501","0.3884727854677663","0.26110091647717365","0.022249165864538786","10.0","0.5","15.0","0.5","302","16","3.009592529779599E-14","7.9297675709183375E-22","1.3974879410870127E-30","3.412188776956044E-25","1.0418285301356053E-9","2.604571325340997E-10"
"756.1873023563255","137.66607214880455","0.01","0.5","3.0","0.2","0.029283753096842023","0.46372381079921765","0.292362528117982","0.0365574348962795","10.0","0.5","15.0","0.5","749","1","0.05972833679725808","0.788102933593541","0.018205265518866826","1.0300973937752098E-5","0.6267315582925985","0.3582625145947359"
"559.8048087487181","803.260931741854","0.01","0.5","3.0","0.2","0.005335259776714405","0.12707348278633418","0.3489814240505273","0.017253706077405027","10.0","0.5","15.0","0.5","558","12","0.0020281090362356357","1.970697816759294E-12","2.8271502974338355E-21","1.6956263158415598E-9","1.2024737637480606E-7","3.048624334711681E-8"
"856.0138609192633","725.3679412056113","0.01","0.5","3.0","0.2","0.04665164630703304","0.3163330032741135","0.2812192399905327","0.07412663013750938","10.0","0.5","15.0","0.5","854","78","0.0021141034129814234","1.512465318314128E-11","5.443983034221095E-21","4.234301966021072E-15","2.600399789762182E-9","6.538821693131834E-10"
"979.8390551797145","673.1276545658361","0.01","0.5","3.0","0.2","0.04724055669584936","0.1520041814836762","0.3374739801981423","0.059859437423599726","10.0","0.5","15.0","0.5","912","61","0.11224825841860407","2.889735165988089E-4","2.2952048563551668E-10","2.2281594530869887E-5","0.6228568749493458","0.15579203257249896"
"395.7133644053694","176.46011992732636","0.01","0.5","3.0","0.2","0.032128879143903694","0.19064217641005188","0.10545453518545285","0.019389292963894595","10.0","0.5","15.0","0.5","348","1","0.17485764384917168","0.017472051222176484","0.3443640960773505","0.01389967877551269","0.7542473583245459","0.2824957960998965"
"380.8045782587192","116.89426742481024","0.01","0.5","3.0","0.2","0.016577000497229478","0.19991992966933667","0.009690379132254946","0.06857555817367479","10.0","0.5","15.0","0.5","325","52","0.513322779614035","0.9752657925045097","0.2753863749342493","0.9575044268204557","0.46146981805448256","0.6674066030784251"
"730.4286651666793","722.0177799818998","0.01","0.5","3.0","0.2","0.014395482309849918","0.3384476460282046","0.30148791094998806","0.08664944010953794","10.0","0.5","15.0","0.5","730","79","1.8461047707816664E-21","8.723090320318202E-21","4.216376454546687E-31","1.6225353246564562E-27","1.7161138280207063E-18","4.312092299909954E-19"
"340.4461868767219","824.8098345182827","0.01","0.5","3.0","0.2","0.028486323869463058","0.1863629177924831","0.4667392858748836","0.0546519256456287","10.0","0.5","15.0","0.5","331","52","0.002080916668157805","1.0993252061697357E-5","5.647572990931768E-17","4.578153495832533E-12","0.9193125642294675","0.22983088937152674"
"678.0452674561102","126.92464712836372","0.01","0.5","3.0","0.2","0.028378542705219716","0.3392529956277727","0.32682945780506784","0.032401651321235146","10.0","0.5","15.0","0.5","642","2","0.1978920159471148","0.9421382667910145","3.53878908267615E-7","1.9072430219430284E-5","0.21735356181146856","0.2898778137279028"
"756.1873023563255","137.66607214880455","0.01","0.5","3.0","0.2","0.029283753096842023","0.46372381079921765","0.292362528117982","0.0365574348962795","10.0","0.5","15.0","0.5","755","2","0.025536693913312765","0.31751457289819107","3.19988413649631E-7","7.073947732164295E-9","0.35508322579862706","0.16814953143979486"
