Width,Height,Node Radius,Channel Width,Run Number,Frame Number,Total Kinase,Total Phosphatase,Timestep,Patch Area,alpha_PIP,alpha_enzyme,k_mkon,p_mkon,k_koff,p_koff,k_mkcat,k_mKm,p_mkcat,p_mKm,Kinase in Solution,Phosphatase in Solution,Average Body X,Average Node 1 X,Average Node 2 X,Average Node 3 X,Average Node 4 X,Average All Nodes X
101,101,8,4,0,5000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,3,92,0.055173481032528254,0.00313255383245086,0.0029602227227738926,0.0038968500969924053,0.2602233052370566,0.0675532329723185
101,101,8,4,0,10000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,8,73,0.010269061437683899,2.1360407389965962e-06,0.00019543955650264716,9.160668317235238e-06,0.24193973303704308,0.06053661732565052
101,101,8,4,0,15000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,11,66,0.003418055189044169,0.00016186622775997623,1.1473261271594336e-06,4.821708714266654e-08,0.00588343423996255,0.001511624002734207
101,101,8,4,0,20000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,7,69,0.016793706628157108,6.736200744718445e-05,0.12692153766678324,1.1150021282235619e-07,5.0524763391207756e-08,0.03174726542480166
101,101,8,4,0,25000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,73,1.2990051687796183e-05,5.675374686113975e-07,0.0013477493675543818,1.1094559250083316e-07,1.78584270473717e-07,0.00033715160872149194
101,101,8,4,0,30000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,66,7.06858295601698e-11,8.83870280008217e-10,8.898484707553807e-09,2.5477393110899704e-10,1.0468054728354195e-10,2.5354523664886406e-09
101,101,8,4,0,35000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,69,3.2221711865850293e-15,3.2829795289634557e-14,5.232575271128644e-14,4.5077528185299106e-15,6.031899474150765e-13,1.7321331205863186e-13
101,101,8,4,0,40000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,66,5.42650217436634e-16,4.164810796000426e-18,5.2204115844797745e-19,3.730489289268727e-20,4.2867904392863936e-14,1.0718157137427822e-14
101,101,8,4,0,45000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,58,1.7094293624602993e-19,1.056870770146536e-19,4.436222023750741e-24,5.023600053853418e-23,3.9012829595907707e-16,9.75585094270786e-17
101,101,8,4,0,50000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,67,1.5659570338060845e-21,3.282646991170932e-24,1.1264995412709575e-26,1.7938786135384863e-25,1.36666694649436e-19,3.4167541987320995e-20
101,101,8,4,0,55000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,70,6.766988859008269e-27,1.1405473098997016e-27,7.245979813803684e-29,3.6244692321384333e-28,7.152161473475768e-26,1.8274267191502313e-26
101,101,8,4,0,60000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,64,9.422179620453333e-32,6.196853156836759e-31,5.219848961347601e-32,1.1746787950593323e-31,5.209276001815289e-31,3.2756982124615342e-31
101,101,8,4,0,65000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,53,2.4828982322248227e-35,1.4944665091343207e-38,4.288230174914031e-37,2.226874510520527e-33,4.105340323222071e-34,6.594630776313291e-34
101,101,8,4,0,70000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,63,3.3788305226607704e-38,7.318654835809585e-41,8.96843610603265e-43,2.7536320536804104e-35,5.015905254446524e-38,6.89663841818513e-36
101,101,8,4,0,75000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,57,1.9521506747871398e-41,6.54118365885418e-44,4.755113075873132e-44,6.440743932752566e-39,6.390515679229514e-41,1.6261905131280524e-39
101,101,8,4,0,80000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,64,4.899962623782048e-47,6.686357101530527e-47,1.5237442925515798e-47,2.036839973095325e-45,9.13485023539083e-47,5.525723723475139e-46
101,101,8,4,0,85000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,62,1.970339024005032e-51,4.5479456942012406e-52,7.55041570726483e-50,5.38629360206865e-51,3.559167328296206e-50,2.9234229631774772e-50
101,101,8,4,0,90000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,75,7.560464074131275e-55,1.7581915192945205e-56,7.970923996657708e-54,2.1184582405372245e-57,9.414132513435238e-55,2.2330094053586784e-54
101,101,8,4,0,95000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,55,7.2202046400864415e-59,1.8415873269773684e-59,5.762784259954548e-58,6.02360521855844e-62,1.5460928481691402e-58,1.8734095503358196e-58
101,101,8,4,0,100000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,12,58,2.3024092143905536e-63,2.9688590443642614e-61,6.367479039548742e-63,3.673562579818637e-66,8.336480174386366e-63,7.789838430323529e-62
101,101,8,4,1,5000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,3,73,0.0779977715531558,0.28535551355240524,0.21971025626242774,0.026522867386548108,0.16652004925077593,0.17452717161303916
101,101,8,4,1,10000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,2,68,0.032857668450836604,0.12524438320464007,0.49179356892670373,0.0002265764983475483,0.11272157089211186,0.1824965248804508
101,101,8,4,1,15000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,4,66,0.011907131656797229,0.41339456789757945,0.002625239727706764,0.00018409200831888444,4.819974987517608e-05,0.10406302484587007
101,101,8,4,1,20000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,11,73,0.01027134773816743,0.30023120561605204,2.6558932687188184e-06,0.000390357110218251,9.07286254210537e-05,0.07517873681124002
101,101,8,4,1,25000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,3,59,0.018457390289215902,0.6090913169597164,4.184184876520666e-08,4.11382594512314e-06,0.00010066512028454381,0.15229903443694875
101,101,8,4,1,30000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,5,67,0.03709654499639046,0.38555910900981816,2.8325879179863432e-08,2.9415440295315922e-05,0.0018164079208947293,0.09685124017422185
101,101,8,4,1,35000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,8,56,0.024673971512817142,0.0042085691550515355,4.0181982750129775e-09,0.00012636123487568047,0.003201670380709495,0.0018841511972087467
101,101,8,4,1,40000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,2,75,0.04230935860533531,5.1332761093041175e-09,4.1340410043162685e-08,0.0008614771638287534,0.00038905629344096346,0.00031264498273896724
101,101,8,4,1,45000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,4,66,0.019208443807072734,3.9435023151445725e-08,1.4086530001053345e-07,5.3209445089233155e-05,0.5277468756133984,0.13195006633970266
101,101,8,4,1,50000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,3,79,0.03866345166539247,8.679956111872115e-08,2.3349817071964517e-07,0.0066198208754557186,0.7384488636712476,0.18626725121110885
101,101,8,4,1,55000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,4,63,0.01975215221647602,5.4333904205780505e-08,2.865321593375311e-07,0.0014576532193485868,0.8701407907256501,0.21789969620276553
101,101,8,4,1,60000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,4,59,0.004515535650390348,3.0331078460604045e-07,2.609335536118019e-08,1.1975580133834318e-07,0.8346355812905364,0.20865900761261946
101,101,8,4,1,65000,12,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,4,70,0.009329332650074835,5.431925562623095e-07,6.790022403703026e-10,2.5764552957741655e-07,0.8132408623455788,0.20331041596566665
