Width,Height,Node Radius,Channel Width,Run Number,Frame Number,Total Kinase,Total Phosphatase,Timestep,Patch Area,alpha_PIP,alpha_enzyme,k_mkon,p_mkon,k_koff,p_koff,k_mkcat,k_mKm,p_mkcat,p_mKm,Kinase in Solution,Phosphatase in Solution,Average Body X,Average Node 1 X,Average Node 2 X,Average Node 3 X,Average Node 4 X,Average All Nodes X
101,101,8,4,0,5000,20,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,7,95,0.1031702922653292,0.003422525032518803,0.25371140317867175,0.022912528162780558,0.016109466570521497,0.0740389807361232
101,101,8,4,0,10000,20,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,6,58,0.04406881601792957,0.00036301435753011493,0.7491570978427798,0.004360529796012591,5.077997486931384e-05,0.18848285549279797
101,101,8,4,0,15000,20,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,11,61,0.01358125655817286,4.360186310703098e-07,0.7755689809116055,0.0011367845226066303,5.054099559945096e-05,0.1941891856121107
101,101,8,4,0,20000,20,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,14,60,0.0017147304705902487,2.6468774402548436e-09,0.6135845579100835,0.00035242344834756137,2.936287620944845e-08,0.15348425334204618
101,101,8,4,0,25000,20,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,14,73,0.0031837944997839276,4.345864783996807e-10,0.562215408380317,7.557441689571483e-05,4.8351793850048e-09,0.1405727470167446
101,101,8,4,0,30000,20,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,10,75,0.020428141051808967,6.181230291824883e-09,0.810900285897602,0.000307385086495704,2.4335996299022624e-08,0.20280192537533104
101,101,8,4,0,35000,20,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,10,86,0.024707351801481776,4.558317373046006e-05,0.9558324238780405,0.0007648432603836223,9.553179007512413e-07,0.23916095140751387
101,101,8,4,0,40000,20,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,8,73,0.04309463160506509,1.9398826196788234e-07,0.9699110714626552,1.1420540160216834e-05,3.9686286751414624e-07,0.2424807707134862
101,101,8,4,0,45000,20,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,8,66,0.026475212220294954,0.000998211535743617,0.9653035321461028,0.0001004626673090451,1.6163552957013132e-08,0.24160055562817712
101,101,8,4,0,50000,20,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,9,67,0.027358867177119058,5.486189990408274e-05,0.8804540771893333,0.00012878894734555515,1.8172514816075545e-08,0.2201594365522744
101,101,8,4,0,55000,20,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,8,66,0.04011313553417904,2.805943742673554e-06,0.903446852084597,2.078756793331762e-06,1.2794762105254711e-08,0.22586293739497382
101,101,8,4,0,60000,20,200,0.001,25,0.08,200,0.01,0.0005,4.0,0.2,2000.0,0.1,8000.0,0.4,7,71,0.035545743589336515,2.6320169898121554e-05,0.8908457167282152,0.000670353845668475,1.2686113514297246e-08,0.22288560085747383
